combo_id,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,seed,best_val_sharpe,test_sharpe,test_total_return,test_mean_return,test_std_return
327,0.0001,20,False,0.1,1.0,1.0,1.0,0,-inf,1.8212980031967163,1.0994895696640015,0.0007653047214262187,0.0066704172641038895
327,0.0001,20,False,0.1,1.0,1.0,1.0,1,-inf,1.6854627132415771,1.0908598899841309,0.0006989226676523685,0.006582784000784159
327,0.0001,20,False,0.1,1.0,1.0,1.0,2,-inf,1.7299163341522217,1.0921717882156372,0.0007090134313330054,0.006506223697215319
328,0.0001,20,False,0.1,10.0,0.0,0.0,0,-inf,1.730311393737793,1.0925941467285156,0.0007122625829651952,0.006534547079354525
328,0.0001,20,False,0.1,10.0,0.0,0.0,1,-inf,1.7163066864013672,1.0918631553649902,0.0007066400139592588,0.006535863503813744
328,0.0001,20,False,0.1,10.0,0.0,0.0,2,-inf,1.7252964973449707,1.0922352075576782,0.0007095015607774258,0.006528136320412159
329,0.0001,20,False,0.1,10.0,0.0,1.0,0,-inf,1.732214331626892,1.0928505659103394,0.0007142347749322653,0.006545442156493664
329,0.0001,20,False,0.1,10.0,0.0,1.0,1,-inf,1.7198073863983154,1.0920237302780151,0.0007078750641085207,0.006533958949148655
330,0.0001,20,False,0.1,10.0,1.0,0.0,0,-inf,1.7370244264602661,1.0932130813598633,0.0007170234457589686,0.00655280239880085
329,0.0001,20,False,0.1,10.0,0.0,1.0,2,-inf,1.726182460784912,1.0923768281936646,0.0007105909753590822,0.006534804590046406
330,0.0001,20,False,0.1,10.0,1.0,0.0,1,-inf,1.720245361328125,1.0920131206512451,0.0007077929913066328,0.006531537976115942
330,0.0001,20,False,0.1,10.0,1.0,0.0,2,-inf,1.7230331897735596,1.0921216011047363,0.0007086280384100974,0.006528663914650679
331,0.0001,20,False,0.1,10.0,1.0,1.0,0,-inf,1.7306742668151855,1.092673659324646,0.000712874170858413,0.006538786459714174
331,0.0001,20,False,0.1,10.0,1.0,1.0,1,-inf,1.7211802005767822,1.0920754671096802,0.0007082727970555425,0.006532415747642517
332,0.0001,20,False,0.1,20.0,0.0,0.0,0,-inf,1.726667046546936,1.0924170017242432,0.0007109004654921591,0.006535816006362438
332,0.0001,20,False,0.1,20.0,0.0,0.0,1,-inf,1.7221847772598267,1.0921552181243896,0.0007088859565556049,0.006534257438033819
331,0.0001,20,False,0.1,10.0,1.0,1.0,2,-inf,1.7251242399215698,1.0921783447265625,0.0007090646540746093,0.006524768192321062
332,0.0001,20,False,0.1,20.0,0.0,0.0,2,-inf,1.7246943712234497,1.0922774076461792,0.0007098258938640356,0.006533400621265173
333,0.0001,20,False,0.1,20.0,0.0,1.0,0,-inf,1.731172800064087,1.0927860736846924,0.0007137393695302308,0.006544837262481451
333,0.0001,20,False,0.1,20.0,0.0,1.0,1,-inf,1.7220734357833862,1.092145562171936,0.0007088120328262448,0.006533998530358076
334,0.0001,20,False,0.1,20.0,1.0,0.0,0,-inf,1.726804256439209,1.092403531074524,0.0007107963901944458,0.00653434032574296
334,0.0001,20,False,0.1,20.0,1.0,0.0,1,-inf,1.722795844078064,1.0921645164489746,0.0007089573773555458,0.006532597821205854
333,0.0001,20,False,0.1,20.0,0.0,1.0,2,-inf,1.723745584487915,1.092215657234192,0.0007093513268046081,0.0065326266922056675
334,0.0001,20,False,0.1,20.0,1.0,0.0,2,-inf,1.7231519222259521,1.092148780822754,0.0007088372367434204,0.006530141457915306
335,0.0001,20,False,0.1,20.0,1.0,1.0,0,-inf,1.7288627624511719,1.0925766229629517,0.0007121282396838069,0.006538788788020611
335,0.0001,20,False,0.1,20.0,1.0,1.0,1,-inf,1.722534418106079,1.092170238494873,0.0007090017315931618,0.006533998530358076
336,0.0001,20,False,0.5,1.0,0.0,0.0,0,-inf,1.750209927558899,1.094980239868164,0.0007306175539270043,0.006626734510064125
335,0.0001,20,False,0.1,20.0,1.0,1.0,2,-inf,1.72359037399292,1.0921859741210938,0.0007091229781508446,0.006531111896038055
336,0.0001,20,False,0.5,1.0,0.0,0.0,1,-inf,1.7223385572433472,1.091774582862854,0.0007059583440423012,0.006506690755486488
336,0.0001,20,False,0.5,1.0,0.0,0.0,2,-inf,1.6942803859710693,1.0900888442993164,0.0006929915398359299,0.006492952816188335
337,0.0001,20,False,0.5,1.0,0.0,1.0,0,-inf,1.758184790611267,1.095200777053833,0.0007323132012970746,0.006611987017095089
337,0.0001,20,False,0.5,1.0,0.0,1.0,1,-inf,1.7274937629699707,1.0921800136566162,0.0007090772851370275,0.006515934597700834
338,0.0001,20,False,0.5,1.0,1.0,0.0,0,-inf,1.7850054502487183,1.097015380859375,0.0007462718058377504,0.006636775564402342
337,0.0001,20,False,0.5,1.0,0.0,1.0,2,-inf,1.6858832836151123,1.089492917060852,0.0006884071626700461,0.0064821261912584305
338,0.0001,20,False,0.5,1.0,1.0,0.0,1,-inf,1.7370375394821167,1.0929415225982666,0.0007149346638470888,0.006533663719892502
338,0.0001,20,False,0.5,1.0,1.0,0.0,2,-inf,1.674971580505371,1.08815598487854,0.0006781227421015501,0.006426884327083826
339,0.0001,20,False,0.5,1.0,1.0,1.0,0,-inf,1.7844696044921875,1.0968217849731445,0.0007447832613252103,0.0066255261190235615
339,0.0001,20,False,0.5,1.0,1.0,1.0,1,-inf,1.7457894086837769,1.0937490463256836,0.0007211461779661477,0.00655739102512598
340,0.0001,20,False,0.5,10.0,0.0,0.0,0,-inf,1.736967921257019,1.0931798219680786,0.0007167680887505412,0.006550681311637163
339,0.0001,20,False,0.5,1.0,1.0,1.0,2,-inf,1.699915885925293,1.0901719331741333,0.0006936302524991333,0.006477392744272947
340,0.0001,20,False,0.5,10.0,0.0,0.0,1,-inf,1.721717357635498,1.0921626091003418,0.0007089431746862829,0.006536559201776981
340,0.0001,20,False,0.5,10.0,0.0,0.0,2,-inf,1.7273709774017334,1.0923349857330322,0.0007102689705789089,0.006527349352836609
341,0.0001,20,False,0.5,10.0,0.0,1.0,0,-inf,1.7289384603500366,1.0925624370574951,0.0007120188092812896,0.006537497974932194
341,0.0001,20,False,0.5,10.0,0.0,1.0,1,-inf,1.7238837480545044,1.0923056602478027,0.0007100438815541565,0.006538480520248413
342,0.0001,20,False,0.5,10.0,1.0,0.0,0,-inf,1.7328095436096191,1.0929067134857178,0.000714666792191565,0.0065471515990793705
341,0.0001,20,False,0.5,10.0,0.0,1.0,2,-inf,1.7253402471542358,1.0921517610549927,0.0007088595884852111,0.006522064562886953
342,0.0001,20,False,0.5,10.0,1.0,0.0,1,-inf,1.7198824882507324,1.091968059539795,0.0007074465393088758,0.006529719103127718
342,0.0001,20,False,0.5,10.0,1.0,0.0,2,-inf,1.7294203042984009,1.0924458503723145,0.0007111222366802394,0.006527446676045656
343,0.0001,20,False,0.5,10.0,1.0,1.0,0,-inf,1.7327330112457275,1.0929442644119263,0.0007149557932280004,0.006550088059157133
343,0.0001,20,False,0.5,10.0,1.0,1.0,1,-inf,1.7211434841156006,1.0920952558517456,0.0007084250100888312,0.006533959414809942
344,0.0001,20,False,0.5,20.0,0.0,0.0,0,-inf,1.7259572744369507,1.0923800468444824,0.0007106160628609359,0.006535888183861971
343,0.0001,20,False,0.5,10.0,1.0,1.0,2,-inf,1.7261382341384888,1.0923632383346558,0.0007104864344000816,0.006534010637551546
344,0.0001,20,False,0.5,20.0,0.0,0.0,1,-inf,1.7247406244277954,1.0923207998275757,0.0007101600058376789,0.0065363007597625256
344,0.0001,20,False,0.5,20.0,0.0,0.0,2,-inf,1.7237522602081299,1.0922120809555054,0.0007093235617503524,0.006532345898449421
345,0.0001,20,False,0.5,20.0,0.0,1.0,0,-inf,1.7272753715515137,1.092453956604004,0.0007111845188774168,0.006536124739795923
345,0.0001,20,False,0.5,20.0,0.0,1.0,1,-inf,1.7232109308242798,1.092224359512329,0.000709417974576354,0.00653526745736599
346,0.0001,20,False,0.5,20.0,1.0,0.0,0,-inf,1.7297523021697998,1.0926868915557861,0.0007129764417186379,0.006543210241943598
345,0.0001,20,False,0.5,20.0,0.0,1.0,2,-inf,1.7247806787490845,1.0922389030456543,0.000709529675077647,0.006530347745865583
346,0.0001,20,False,0.5,20.0,1.0,0.0,1,-inf,1.7247194051742554,1.0923022031784058,0.0007100169314071536,0.0065350644290447235
346,0.0001,20,False,0.5,20.0,1.0,0.0,2,-inf,1.7253692150115967,1.0922868251800537,0.000709898304194212,0.006531511899083853
347,0.0001,20,False,0.5,20.0,1.0,1.0,0,-inf,1.7302918434143066,1.092764139175415,0.0007135704508982599,0.006546619813889265
347,0.0001,20,False,0.5,20.0,1.0,1.0,1,-inf,1.72559654712677,1.0923802852630615,0.000710617343429476,0.0065372660756111145
348,0.0001,20,False,1.0,1.0,0.0,0.0,0,-inf,1.7561235427856445,1.096468210220337,0.0007420636247843504,0.006707886699587107
347,0.0001,20,False,0.5,20.0,1.0,1.0,2,-inf,1.7251237630844116,1.092276692390442,0.0007098207133822143,0.006531727034598589
348,0.0001,20,False,1.0,1.0,0.0,0.0,1,-inf,1.832232117652893,1.105088233947754,0.0008083711727522314,0.0070037394762039185
348,0.0001,20,False,1.0,1.0,0.0,0.0,2,-inf,1.7017978429794312,1.089905858039856,0.0006915834965184331,0.006451136898249388
349,0.0001,20,False,1.0,1.0,0.0,1.0,0,-inf,1.0957123041152954,1.124499797821045,0.0009576907614246011,0.01387486420571804
349,0.0001,20,False,1.0,1.0,0.0,1.0,1,-inf,1.8063650131225586,1.1330357789993286,0.0010233521461486816,0.008993306197226048
350,0.0001,20,False,1.0,1.0,1.0,0.0,0,-inf,1.8093675374984741,1.098872184753418,0.0007605551509186625,0.00667272973805666
349,0.0001,20,False,1.0,1.0,0.0,1.0,2,-inf,0.7917084693908691,1.0438132286071777,0.0003370251797605306,0.006757665425539017
350,0.0001,20,False,1.0,1.0,1.0,0.0,1,-inf,0.8232304453849792,1.0504499673843384,0.0003880766744259745,0.007483345456421375
350,0.0001,20,False,1.0,1.0,1.0,0.0,2,-inf,1.3426135778427124,1.069791555404663,0.0005368578713387251,0.006347575690597296
351,0.0001,20,False,1.0,1.0,1.0,1.0,0,-inf,1.7919954061508179,1.0978895425796509,0.0007529968279413879,0.006670461501926184
351,0.0001,20,False,1.0,1.0,1.0,1.0,1,-inf,0.7752846479415894,1.0452221632003784,0.00034786283504217863,0.007122730370610952
352,0.0001,20,False,1.0,10.0,0.0,0.0,0,-inf,1.734606146812439,1.092915415763855,0.0007147339638322592,0.006540984846651554
351,0.0001,20,False,1.0,1.0,1.0,1.0,2,-inf,1.6691734790802002,1.0887768268585205,0.0006828986806795001,0.006494630128145218
352,0.0001,20,False,1.0,10.0,0.0,0.0,1,-inf,1.7229596376419067,1.0922181606292725,0.000709370244294405,0.006535780616104603
352,0.0001,20,False,1.0,10.0,0.0,0.0,2,-inf,1.7258821725845337,1.092318058013916,0.0007101393421180546,0.006531787570565939
353,0.0001,20,False,1.0,10.0,0.0,1.0,0,-inf,1.7349227666854858,1.0929917097091675,0.0007153212209232152,0.006545164622366428
353,0.0001,20,False,1.0,10.0,0.0,1.0,1,-inf,1.7244096994400024,1.0923784971237183,0.0007106041302904487,0.0065416437573730946
354,0.0001,20,False,1.0,10.0,1.0,0.0,0,-inf,1.7362293004989624,1.0931870937347412,0.0007168234442360699,0.006553974002599716
353,0.0001,20,False,1.0,10.0,0.0,1.0,2,-inf,1.7264575958251953,1.0923303365707397,0.0007102334639057517,0.006530475802719593
354,0.0001,20,False,1.0,10.0,1.0,0.0,1,-inf,1.7203092575073242,1.0920445919036865,0.0007080357754603028,0.0065335361286997795
354,0.0001,20,False,1.0,10.0,1.0,0.0,2,-inf,1.7300565242767334,1.0924513339996338,0.0007111645536497235,0.0065254345536231995
355,0.0001,20,False,1.0,10.0,1.0,1.0,0,-inf,1.7387311458587646,1.0933241844177246,0.0007178782252594829,0.0065541742369532585
355,0.0001,20,False,1.0,10.0,1.0,1.0,1,-inf,1.7212737798690796,1.0921168327331543,0.0007085912511684,0.0065349978394806385
356,0.0001,20,False,1.0,20.0,0.0,0.0,0,-inf,1.7285312414169312,1.0925780534744263,0.0007121390081010759,0.006540141999721527
356,0.0001,20,False,1.0,20.0,0.0,0.0,1,-inf,1.7252001762390137,1.0923148393630981,0.0007101144874468446,0.006534141022711992
355,0.0001,20,False,1.0,10.0,1.0,1.0,2,-inf,1.7282191514968872,1.0924750566482544,0.0007113463361747563,0.006534041836857796
356,0.0001,20,False,1.0,20.0,0.0,0.0,2,-inf,1.7279566526412964,1.092488169670105,0.0007114475010894239,0.006535963620990515
357,0.0001,20,False,1.0,20.0,0.0,1.0,0,-inf,1.726839303970337,1.0924217700958252,0.0007109364378266037,0.006535494700074196
357,0.0001,20,False,1.0,20.0,0.0,1.0,1,-inf,1.7223055362701416,1.0921330451965332,0.0007087159901857376,0.006532232742756605
358,0.0001,20,False,1.0,20.0,1.0,0.0,0,-inf,1.7271928787231445,1.092444896697998,0.0007111146696843207,0.006535795051604509
357,0.0001,20,False,1.0,20.0,0.0,1.0,2,-inf,1.726286768913269,1.0923675298690796,0.0007105190888978541,0.006533748935908079
358,0.0001,20,False,1.0,20.0,1.0,0.0,1,-inf,1.7238717079162598,1.092275857925415,0.0007098144269548357,0.006536413449794054
358,0.0001,20,False,1.0,20.0,1.0,0.0,2,-inf,1.7257294654846191,1.0923352241516113,0.0007102704839780927,0.006533571984618902
360,0.0001,10,True,0.1,1.0,0.0,0.0,0,-inf,1.8201382160186768,1.0992162227630615,0.0007632013875991106,0.006656323559582233
359,0.0001,20,False,1.0,20.0,1.0,1.0,0,-inf,1.729589819908142,1.0926523208618164,0.0007127099088393152,0.0065413787961006165
359,0.0001,20,False,1.0,20.0,1.0,1.0,1,-inf,1.722895622253418,1.0921953916549683,0.0007091953884810209,0.00653441296890378
360,0.0001,10,True,0.1,1.0,0.0,0.0,1,-inf,1.6960315704345703,1.0906380414962769,0.0006972158444114029,0.006525787524878979
360,0.0001,10,True,0.1,1.0,0.0,0.0,2,-inf,1.7024353742599487,1.0906623601913452,0.0006974023417569697,0.006502979900687933
361,0.0001,10,True,0.1,1.0,0.0,1.0,0,-inf,1.8219890594482422,1.099204659461975,0.0007631127955392003,0.0066487896256148815
361,0.0001,10,True,0.1,1.0,0.0,1.0,1,-inf,1.6608386039733887,1.088388204574585,0.0006799097172915936,0.006498654372990131
362,0.0001,10,True,0.1,1.0,1.0,0.0,0,-inf,1.797877311706543,1.09744393825531,0.0007495691534131765,0.006618373561650515
359,0.0001,20,False,1.0,20.0,1.0,1.0,2,-inf,1.7257746458053589,1.092348337173462,0.0007103715906850994,0.006534331012517214
361,0.0001,10,True,0.1,1.0,0.0,1.0,2,-inf,1.714167833328247,1.0915656089782715,0.0007043507066555321,0.00652281753718853
362,0.0001,10,True,0.1,1.0,1.0,0.0,1,-inf,1.7113285064697266,1.0915356874465942,0.0007041209028102458,0.006531508173793554
362,0.0001,10,True,0.1,1.0,1.0,0.0,2,-inf,1.728579044342041,1.0922186374664307,0.0007093737949617207,0.006514566484838724
363,0.0001,10,True,0.1,1.0,1.0,1.0,0,-inf,1.8262369632720947,1.0991395711898804,0.0007626117439940572,0.006628969218581915
363,0.0001,10,True,0.1,1.0,1.0,1.0,1,-inf,1.7089807987213135,1.0913158655166626,0.0007024297374300659,0.006524771451950073
363,0.0001,10,True,0.1,1.0,1.0,1.0,2,-inf,1.717949390411377,1.0916732549667358,0.0007051790016703308,0.0065161134116351604
364,0.0001,10,True,0.1,10.0,0.0,0.0,0,-inf,1.7293401956558228,1.092578411102295,0.0007121417438611388,0.0065371072851121426
364,0.0001,10,True,0.1,10.0,0.0,0.0,1,-inf,1.720860481262207,1.0921036005020142,0.0007084889803081751,0.006535624153912067
364,0.0001,10,True,0.1,10.0,0.0,0.0,2,-inf,1.7239323854446411,1.092240810394287,0.0007095442852005363,0.006533695850521326
365,0.0001,10,True,0.1,10.0,0.0,1.0,0,-inf,1.7294268608093262,1.0925707817077637,0.0007120827212929726,0.006536238361150026
365,0.0001,10,True,0.1,10.0,0.0,1.0,1,-inf,1.721748948097229,1.0921462774276733,0.0007088178535923362,0.0065352837555110455
365,0.0001,10,True,0.1,10.0,0.0,1.0,2,-inf,1.72405207157135,1.0922465324401855,0.0007095884648151696,0.006533648818731308
366,0.0001,10,True,0.1,10.0,1.0,0.0,0,-inf,1.729645848274231,1.0925874710083008,0.0007122117676772177,0.006536595057696104
366,0.0001,10,True,0.1,10.0,1.0,0.0,1,-inf,1.7232894897460938,1.0922069549560547,0.0007092847372405231,0.006533742416650057
366,0.0001,10,True,0.1,10.0,1.0,0.0,2,-inf,1.7218456268310547,1.0920133590698242,0.0007077954360283911,0.006525490432977676
367,0.0001,10,True,0.1,10.0,1.0,1.0,0,-inf,1.7296998500823975,1.0925917625427246,0.0007122442475520074,0.006536688655614853
367,0.0001,10,True,0.1,10.0,1.0,1.0,1,-inf,1.7228931188583374,1.092190146446228,0.0007091552251949906,0.0065340520814061165
367,0.0001,10,True,0.1,10.0,1.0,1.0,2,-inf,1.721350073814392,1.091963768005371,0.0007074132445268333,0.0065238443203270435
368,0.0001,10,True,0.1,20.0,0.0,0.0,0,-inf,1.7273950576782227,1.0924625396728516,0.0007112502935342491,0.006536276079714298
368,0.0001,10,True,0.1,20.0,0.0,0.0,1,-inf,1.7225358486175537,1.0921766757965088,0.0007090510334819555,0.006534447427839041
368,0.0001,10,True,0.1,20.0,0.0,0.0,2,-inf,1.7237944602966309,1.0922629833221436,0.0007097157067619264,0.006535796914249659
369,0.0001,10,True,0.1,20.0,0.0,1.0,0,-inf,1.7266281843185425,1.092408537864685,0.0007108348072506487,0.006535359192639589
369,0.0001,10,True,0.1,20.0,0.0,1.0,1,-inf,1.7227648496627808,1.092180609703064,0.0007090817089192569,0.00653386116027832
370,0.0001,10,True,0.1,20.0,1.0,0.0,0,-inf,1.7273168563842773,1.0924452543258667,0.000711117114406079,0.006535348482429981
369,0.0001,10,True,0.1,20.0,0.0,1.0,2,-inf,1.7234382629394531,1.0922235250473022,0.0007094116299413145,0.00653434731066227
370,0.0001,10,True,0.1,20.0,1.0,0.0,1,-inf,1.7229185104370117,1.0921852588653564,0.0007091175066307187,0.006533608306199312
370,0.0001,10,True,0.1,20.0,1.0,0.0,2,-inf,1.724892020225525,1.0922443866729736,0.0007095719920471311,0.006530315615236759
371,0.0001,10,True,0.1,20.0,1.0,1.0,0,-inf,1.7270606756210327,1.0924245119094849,0.0007109574507921934,0.006534849759191275
371,0.0001,10,True,0.1,20.0,1.0,1.0,1,-inf,1.7241767644882202,1.0922602415084839,0.0007096945773810148,0.00653415359556675
372,0.0001,10,True,0.5,1.0,0.0,0.0,0,-inf,1.7901628017425537,1.0969749689102173,0.0007459615007974207,0.006614903453737497
371,0.0001,10,True,0.1,20.0,1.0,1.0,2,-inf,1.7239454984664917,1.0922369956970215,0.0007095151231624186,0.006533377338200808
372,0.0001,10,True,0.5,1.0,0.0,0.0,1,-inf,1.7386748790740967,1.0932338237762451,0.000717183283995837,0.006548041012138128
372,0.0001,10,True,0.5,1.0,0.0,0.0,2,-inf,1.7247124910354614,1.0923746824264526,0.0007105747354216874,0.006540224887430668
373,0.0001,10,True,0.5,1.0,0.0,1.0,0,-inf,1.7937299013137817,1.0970592498779297,0.0007466096431016922,0.00660748453810811
373,0.0001,10,True,0.5,1.0,0.0,1.0,1,-inf,1.728392243385315,1.0925121307373047,0.0007116315537132323,0.006536006927490234
374,0.0001,10,True,0.5,1.0,1.0,0.0,0,-inf,1.7918400764465332,1.0966970920562744,0.0007438236498273909,0.006589771714061499
373,0.0001,10,True,0.5,1.0,0.0,1.0,2,-inf,1.709606647491455,1.091567039489746,0.0007043619989417493,0.006540325004607439
374,0.0001,10,True,0.5,1.0,1.0,0.0,1,-inf,1.689014196395874,1.090255856513977,0.000694275600835681,0.006525266449898481
374,0.0001,10,True,0.5,1.0,1.0,0.0,2,-inf,1.7072523832321167,1.091482162475586,0.0007037086761556566,0.006543269380927086
375,0.0001,10,True,0.5,1.0,1.0,1.0,0,-inf,1.786572813987732,1.096577763557434,0.0007429061224684119,0.006601047236472368
375,0.0001,10,True,0.5,1.0,1.0,1.0,1,-inf,1.700716257095337,1.091039776802063,0.0007003058562986553,0.006536654196679592
376,0.0001,10,True,0.5,10.0,0.0,0.0,0,-inf,1.7296632528305054,1.092586636543274,0.0007122046081349254,0.006536463741213083
375,0.0001,10,True,0.5,1.0,1.0,1.0,2,-inf,1.7146536111831665,1.091761589050293,0.0007058584014885128,0.006534927990287542
376,0.0001,10,True,0.5,10.0,0.0,0.0,1,-inf,1.7205172777175903,1.0920650959014893,0.0007081925868988037,0.006534192711114883
376,0.0001,10,True,0.5,10.0,0.0,0.0,2,-inf,1.7221461534500122,1.092093825340271,0.0007084142416715622,0.0065300557762384415
377,0.0001,10,True,0.5,10.0,0.0,1.0,0,-inf,1.730879783630371,1.0926382541656494,0.0007126022828742862,0.006535516586154699
377,0.0001,10,True,0.5,10.0,0.0,1.0,1,-inf,1.72359299659729,1.0922422409057617,0.0007095561013557017,0.0065350909717381
378,0.0001,10,True,0.5,10.0,1.0,0.0,0,-inf,1.732161283493042,1.0927605628967285,0.0007135423365980387,0.006539296358823776
377,0.0001,10,True,0.5,10.0,0.0,1.0,2,-inf,1.7216202020645142,1.0921399593353271,0.0007087686681188643,0.0065353186801075935
378,0.0001,10,True,0.5,10.0,1.0,0.0,1,-inf,1.724610686302185,1.0923069715499878,0.0007100537186488509,0.006535815075039864
378,0.0001,10,True,0.5,10.0,1.0,0.0,2,-inf,1.7213021516799927,1.0921152830123901,0.0007085788529366255,0.006534775719046593
379,0.0001,10,True,0.5,10.0,1.0,1.0,0,-inf,1.7319175004959106,1.0927451848983765,0.000713424407877028,0.006539136171340942
379,0.0001,10,True,0.5,10.0,1.0,1.0,1,-inf,1.7205442190170288,1.0920439958572388,0.000708030944224447,0.006532599683851004
380,0.0001,10,True,0.5,20.0,0.0,0.0,0,-inf,1.7271661758422852,1.092437505722046,0.0007110575097613037,0.006535370368510485
379,0.0001,10,True,0.5,10.0,1.0,1.0,2,-inf,1.7230428457260132,1.0921854972839355,0.0007091191946528852,0.006533152423799038
380,0.0001,10,True,0.5,20.0,0.0,0.0,1,-inf,1.7226734161376953,1.09220290184021,0.0007092526066116989,0.006535782478749752
380,0.0001,10,True,0.5,20.0,0.0,0.0,2,-inf,1.7232712507247925,1.0922001600265503,0.000709232350345701,0.006533328909426928
381,0.0001,10,True,0.5,20.0,0.0,1.0,0,-inf,1.7280808687210083,1.0925178527832031,0.0007116753258742392,0.0065375869162380695
381,0.0001,10,True,0.5,20.0,0.0,1.0,1,-inf,1.7235956192016602,1.092239260673523,0.0007095325272530317,0.006534863729029894
382,0.0001,10,True,0.5,20.0,1.0,0.0,0,-inf,1.7280627489089966,1.0924983024597168,0.0007115256157703698,0.006536280270665884
381,0.0001,10,True,0.5,20.0,0.0,1.0,2,-inf,1.7239526510238647,1.0922497510910034,0.0007096137851476669,0.006534258835017681
382,0.0001,10,True,0.5,20.0,1.0,0.0,1,-inf,1.7242987155914307,1.0922667980194092,0.0007097449852153659,0.006534155458211899
382,0.0001,10,True,0.5,20.0,1.0,0.0,2,-inf,1.7243058681488037,1.092275857925415,0.0007098146597854793,0.006534769665449858
383,0.0001,10,True,0.5,20.0,1.0,1.0,0,-inf,1.7278547286987305,1.092489242553711,0.000711455475538969,0.0065364227630198
383,0.0001,10,True,0.5,20.0,1.0,1.0,1,-inf,1.7246592044830322,1.0923000574111938,0.0007100008078850806,0.0065351445227861404
384,0.0001,10,True,1.0,1.0,0.0,0.0,0,-inf,1.7725987434387207,1.0957553386688232,0.0007365794735960662,0.0065964278765022755
383,0.0001,10,True,0.5,20.0,1.0,1.0,2,-inf,1.7243306636810303,1.0922856330871582,0.0007098893984220922,0.006535363849252462
384,0.0001,10,True,1.0,1.0,0.0,0.0,1,-inf,1.734936237335205,1.09300696849823,0.000715438334736973,0.006546185351908207
384,0.0001,10,True,1.0,1.0,0.0,0.0,2,-inf,1.7156637907028198,1.091933012008667,0.0007071768050082028,0.006543279159814119
385,0.0001,10,True,1.0,1.0,0.0,1.0,0,-inf,1.7940105199813843,1.097654938697815,0.0007511920412071049,0.006646999157965183
385,0.0001,10,True,1.0,1.0,0.0,1.0,1,-inf,1.735965371131897,1.0929770469665527,0.0007152080652303994,0.006540199276059866
386,0.0001,10,True,1.0,1.0,1.0,0.0,0,-inf,1.7942060232162476,1.0971934795379639,0.0007476425380446017,0.0066148703917860985
385,0.0001,10,True,1.0,1.0,0.0,1.0,2,-inf,1.725520133972168,1.0921138525009155,0.0007085683173500001,0.006518704816699028
386,0.0001,10,True,1.0,1.0,1.0,0.0,1,-inf,1.7249691486358643,1.0924713611602783,0.0007113176980055869,0.006546088960021734
386,0.0001,10,True,1.0,1.0,1.0,0.0,2,-inf,1.7196776866912842,1.0923291444778442,0.0007102241506800056,0.006556136533617973
387,0.0001,10,True,1.0,1.0,1.0,1.0,1,-inf,1.6926991939544678,1.0902765989303589,0.0006944354972802103,0.006512559950351715
387,0.0001,10,True,1.0,1.0,1.0,1.0,0,-inf,1.7850998640060425,1.096383810043335,0.0007414135616272688,0.006593221332877874
388,0.0001,10,True,1.0,10.0,0.0,0.0,0,-inf,1.7301745414733887,1.0926358699798584,0.000712583598215133,0.006538009271025658
387,0.0001,10,True,1.0,1.0,1.0,1.0,2,-inf,1.72633957862854,1.0926260948181152,0.0007125086267478764,0.006551843602210283
388,0.0001,10,True,1.0,10.0,0.0,0.0,1,-inf,1.7219427824020386,1.0921462774276733,0.0007088177371770144,0.006534547079354525
388,0.0001,10,True,1.0,10.0,0.0,0.0,2,-inf,1.7227675914764404,1.092076063156128,0.0007082778611220419,0.006526443641632795
389,0.0001,10,True,1.0,10.0,0.0,1.0,0,-inf,1.7298558950424194,1.0925956964492798,0.0007122743991203606,0.006536376196891069
389,0.0001,10,True,1.0,10.0,0.0,1.0,1,-inf,1.7210917472839355,1.0920846462249756,0.000708343053702265,0.006533399689942598
390,0.0001,10,True,1.0,10.0,1.0,0.0,0,-inf,1.72992742061615,1.0926012992858887,0.0007123181712813675,0.00653650751337409
389,0.0001,10,True,1.0,10.0,0.0,1.0,2,-inf,1.7218998670578003,1.0920807123184204,0.0007083134260028601,0.0065300604328513145
390,0.0001,10,True,1.0,10.0,1.0,0.0,1,-inf,1.7239655256271362,1.0922491550445557,0.0007096088957041502,0.006534165237098932
390,0.0001,10,True,1.0,10.0,1.0,0.0,2,-inf,1.7220176458358765,1.0920920372009277,0.0007084001554176211,0.006530413404107094
391,0.0001,10,True,1.0,10.0,1.0,1.0,0,-inf,1.730833649635315,1.0926762819290161,0.0007128944271244109,0.006538370158523321
391,0.0001,10,True,1.0,10.0,1.0,1.0,1,-inf,1.7233744859695435,1.0922088623046875,0.0007092994055710733,0.006533555220812559
392,0.0001,10,True,1.0,20.0,0.0,0.0,0,-inf,1.7271286249160767,1.0924410820007324,0.0007110849837772548,0.006535765249282122
391,0.0001,10,True,1.0,10.0,1.0,1.0,2,-inf,1.7242709398269653,1.092244029045105,0.0007095696055330336,0.006532645784318447
392,0.0001,10,True,1.0,20.0,0.0,0.0,1,-inf,1.7230993509292603,1.0922120809555054,0.0007093239692039788,0.00653482461348176
392,0.0001,10,True,1.0,20.0,0.0,0.0,2,-inf,1.7233494520187378,1.0922194719314575,0.0007093808380886912,0.006534400396049023
393,0.0001,10,True,1.0,20.0,0.0,1.0,0,-inf,1.7279253005981445,1.0925014019012451,0.0007115487824194133,0.006537012755870819
