seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
5,1,0.001,32,0.01,1.474,1.076,0.001,0.006
5,1,0.001,32,0.005,1.704,1.094,0.001,0.007
5,1,0.001,32,0.001,1.691,1.093,0.001,0.007
5,1,0.001,32,0.0005,1.654,1.09,0.001,0.007
5,1,0.001,32,0.0001,1.693,1.093,0.001,0.007
5,1,0.001,32,1e-05,1.677,1.09,0.001,0.007
5,1,0.001,64,0.01,1.582,1.083,0.001,0.006
5,1,0.001,64,0.005,1.55,1.08,0.001,0.006
5,1,0.001,64,0.001,1.564,1.085,0.001,0.007
5,1,0.001,64,0.0005,1.585,1.086,0.001,0.007
5,1,0.001,64,0.0001,1.591,1.086,0.001,0.007
5,1,0.001,64,1e-05,1.616,1.087,0.001,0.007
5,1,0.001,128,0.01,1.367,1.083,0.001,0.007
5,1,0.001,128,0.005,1.583,1.084,0.001,0.006
5,1,0.001,128,0.001,1.684,1.09,0.001,0.006
5,1,0.001,128,0.0005,1.688,1.09,0.001,0.007
5,1,0.001,128,0.0001,1.703,1.091,0.001,0.007
5,1,0.001,128,1e-05,1.677,1.089,0.001,0.007
5,1,0.01,32,0.01,1.539,1.079,0.001,0.006
5,1,0.01,32,0.005,1.719,1.094,0.001,0.007
5,1,0.01,32,0.001,1.692,1.093,0.001,0.007
5,1,0.01,32,0.0005,1.649,1.089,0.001,0.007
5,1,0.01,32,0.0001,1.691,1.093,0.001,0.007
5,1,0.01,32,1e-05,1.677,1.09,0.001,0.007
5,1,0.01,64,0.01,1.491,1.078,0.001,0.006
5,1,0.01,64,0.005,1.517,1.078,0.001,0.006
5,1,0.01,64,0.001,1.559,1.085,0.001,0.007
5,1,0.01,64,0.0005,1.576,1.086,0.001,0.007
5,1,0.01,64,0.0001,1.584,1.086,0.001,0.007
5,1,0.01,64,1e-05,1.616,1.087,0.001,0.007
5,1,0.01,128,0.01,1.654,1.098,0.001,0.007
5,1,0.01,128,0.005,1.665,1.091,0.001,0.007
5,1,0.01,128,0.001,1.701,1.091,0.001,0.007
5,1,0.01,128,0.0005,1.685,1.09,0.001,0.007
5,1,0.01,128,0.0001,1.704,1.091,0.001,0.007
5,1,0.1,32,0.01,1.727,1.093,0.001,0.007
5,1,0.01,128,1e-05,1.676,1.089,0.001,0.007
5,1,0.1,32,0.005,1.697,1.09,0.001,0.006
5,1,0.1,32,0.001,1.68,1.091,0.001,0.007
5,1,0.1,32,0.0005,1.619,1.087,0.001,0.007
5,1,0.1,32,1e-05,1.678,1.09,0.001,0.007
5,1,0.1,32,0.0001,1.691,1.093,0.001,0.007
5,1,0.1,64,0.01,1.541,1.081,0.001,0.006
5,1,0.1,64,0.005,1.544,1.08,0.001,0.006
5,1,0.1,64,0.001,1.57,1.085,0.001,0.007
5,1,0.1,64,0.0005,1.571,1.085,0.001,0.007
5,1,0.1,64,0.0001,1.584,1.086,0.001,0.007
5,1,0.1,64,1e-05,1.607,1.087,0.001,0.007
5,1,0.1,128,0.01,1.664,1.097,0.001,0.007
5,1,0.1,128,0.005,1.728,1.097,0.001,0.007
5,1,0.1,128,0.001,1.68,1.09,0.001,0.007
5,1,0.1,128,0.0005,1.685,1.09,0.001,0.007
5,1,0.1,128,0.0001,1.704,1.091,0.001,0.007
5,1,0.5,32,0.01,1.67,1.091,0.001,0.007
5,1,0.1,128,1e-05,1.68,1.09,0.001,0.007
5,1,0.5,32,0.005,1.693,1.089,0.001,0.006
5,1,0.5,32,0.001,1.689,1.093,0.001,0.007
5,1,0.5,32,0.0005,1.563,1.088,0.001,0.007
5,1,0.5,32,0.0001,1.689,1.093,0.001,0.007
5,1,0.5,32,1e-05,1.684,1.091,0.001,0.007
5,1,0.5,64,0.01,1.444,1.078,0.001,0.007
5,1,0.5,64,0.005,1.619,1.09,0.001,0.007
5,1,0.5,64,0.001,1.571,1.085,0.001,0.007
5,1,0.5,64,0.0005,1.561,1.085,0.001,0.007
5,1,0.5,64,0.0001,1.57,1.085,0.001,0.007
5,1,0.5,64,1e-05,1.567,1.085,0.001,0.007
5,1,0.5,128,0.01,1.579,1.083,0.001,0.006
5,1,0.5,128,0.005,1.723,1.092,0.001,0.007
5,1,0.5,128,0.001,1.706,1.091,0.001,0.007
5,1,0.5,128,0.0005,1.682,1.09,0.001,0.007
5,1,0.5,128,0.0001,1.705,1.091,0.001,0.007
5,1,0.5,128,1e-05,1.685,1.09,0.001,0.007
5,1,1.0,32,0.01,1.567,1.083,0.001,0.006
5,1,1.0,32,0.005,1.655,1.092,0.001,0.007
5,1,1.0,32,0.0005,1.71,1.095,0.001,0.007
5,1,1.0,32,0.001,1.699,1.094,0.001,0.007
5,1,1.0,32,0.0001,1.691,1.093,0.001,0.007
5,1,1.0,32,1e-05,1.69,1.091,0.001,0.007
5,1,1.0,64,0.01,1.559,1.132,0.001,0.01
5,1,1.0,64,0.005,1.678,1.091,0.001,0.007
5,1,1.0,64,0.001,1.582,1.087,0.001,0.007
5,1,1.0,64,0.0005,1.573,1.085,0.001,0.007
5,1,1.0,64,0.0001,1.563,1.084,0.001,0.007
5,1,1.0,64,1e-05,1.564,1.085,0.001,0.007
5,1,1.0,128,0.01,0.748,1.05,0.0,0.008
5,1,1.0,128,0.005,1.573,1.091,0.001,0.007
5,1,1.0,128,0.001,1.737,1.095,0.001,0.007
5,1,1.0,128,0.0005,1.689,1.09,0.001,0.007
5,1,1.0,128,0.0001,1.702,1.091,0.001,0.007
5,1,1.0,128,1e-05,1.682,1.09,0.001,0.007
5,1,2.0,32,0.01,1.453,1.081,0.001,0.007
5,1,2.0,32,0.005,1.722,1.098,0.001,0.007
5,1,2.0,32,0.001,1.66,1.093,0.001,0.007
5,1,2.0,32,0.0005,1.69,1.093,0.001,0.007
5,1,2.0,32,0.0001,1.695,1.093,0.001,0.007
5,1,2.0,32,1e-05,1.694,1.092,0.001,0.007
5,1,2.0,64,0.01,1.157,1.072,0.001,0.008
5,1,2.0,64,0.005,1.801,1.103,0.001,0.007
5,1,2.0,64,0.001,1.569,1.086,0.001,0.007
5,1,2.0,64,0.0005,1.57,1.084,0.001,0.007
5,1,2.0,64,0.0001,1.558,1.085,0.001,0.007
5,1,2.0,64,1e-05,1.563,1.085,0.001,0.007
5,1,2.0,128,0.01,0.852,1.049,0.0,0.007
5,1,2.0,128,0.005,1.291,1.079,0.001,0.007
5,1,2.0,128,0.001,1.579,1.085,0.001,0.007
5,1,2.0,128,0.0005,1.65,1.088,0.001,0.007
5,1,2.0,128,0.0001,1.689,1.09,0.001,0.007
5,1,2.0,128,1e-05,1.676,1.089,0.001,0.007
5,1,5.0,32,0.01,1.374,1.111,0.001,0.01
5,1,5.0,32,0.005,1.519,1.107,0.001,0.009
5,1,5.0,32,0.001,1.7,1.093,0.001,0.007
5,1,5.0,32,0.0005,1.707,1.095,0.001,0.007
5,1,5.0,32,0.0001,1.694,1.094,0.001,0.007
5,1,5.0,32,1e-05,1.695,1.092,0.001,0.007
5,1,5.0,64,0.01,1.038,1.076,0.001,0.009
5,1,5.0,64,0.005,0.506,1.031,0.0,0.007
5,1,5.0,64,0.001,1.647,1.094,0.001,0.007
5,1,5.0,64,0.0005,1.575,1.085,0.001,0.007
5,1,5.0,64,0.0001,1.565,1.085,0.001,0.007
5,1,5.0,64,1e-05,1.563,1.085,0.001,0.007
5,1,5.0,128,0.01,1.031,1.127,0.001,0.015
5,1,5.0,128,0.005,1.038,1.127,0.001,0.015
5,1,5.0,128,0.001,1.415,1.074,0.001,0.006
5,1,5.0,128,0.0005,1.673,1.095,0.001,0.007
5,1,5.0,128,0.0001,1.692,1.09,0.001,0.007
5,1,5.0,128,1e-05,1.674,1.089,0.001,0.007
5,1,10.0,32,0.01,1.031,1.127,0.001,0.015
5,1,10.0,32,0.005,1.733,1.127,0.001,0.009
5,1,10.0,32,0.001,1.645,1.088,0.001,0.007
5,1,10.0,32,0.0005,1.624,1.096,0.001,0.007
5,1,10.0,32,0.0001,1.682,1.093,0.001,0.007
5,1,10.0,32,1e-05,1.694,1.092,0.001,0.007
5,1,10.0,64,0.01,1.305,1.154,0.001,0.014
5,1,10.0,64,0.005,1.575,1.135,0.001,0.01
5,1,10.0,64,0.001,1.649,1.092,0.001,0.007
5,1,10.0,64,0.0005,1.666,1.089,0.001,0.007
5,1,10.0,64,0.0001,1.573,1.086,0.001,0.007
5,1,10.0,64,1e-05,1.561,1.085,0.001,0.007
5,1,10.0,128,0.01,1.363,1.138,0.001,0.012
5,1,10.0,128,0.005,1.294,1.145,0.001,0.014
5,1,10.0,128,0.001,1.208,1.063,0.0,0.006
5,1,10.0,128,0.0005,1.659,1.089,0.001,0.007
5,1,10.0,128,0.0001,1.694,1.091,0.001,0.007
5,1,10.0,128,1e-05,1.67,1.089,0.001,0.007
5,1,20.0,32,0.01,1.245,1.155,0.001,0.015
5,1,20.0,32,0.005,1.181,1.104,0.001,0.011
5,1,20.0,32,0.001,1.609,1.108,0.001,0.008
5,1,20.0,32,0.0005,1.777,1.103,0.001,0.007
5,1,20.0,32,0.0001,1.705,1.094,0.001,0.007
5,1,20.0,32,1e-05,1.693,1.092,0.001,0.007
5,1,20.0,64,0.01,0.158,1.011,0.0,0.009
5,1,20.0,64,0.005,0.164,1.011,0.0,0.009
5,1,20.0,64,0.001,1.813,1.115,0.001,0.008
5,1,20.0,64,0.0005,1.712,1.093,0.001,0.007
5,1,20.0,64,0.0001,1.534,1.085,0.001,0.007
5,1,20.0,64,1e-05,1.562,1.085,0.001,0.007
5,1,20.0,128,0.01,1.031,1.127,0.001,0.015
5,1,20.0,128,0.005,1.031,1.127,0.001,0.015
5,1,20.0,128,0.001,1.877,1.108,0.001,0.007
5,1,20.0,128,0.0005,1.527,1.082,0.001,0.007
5,1,20.0,128,0.0001,1.696,1.091,0.001,0.007
5,1,20.0,128,1e-05,1.678,1.09,0.001,0.007
5,1,40.0,32,0.01,1.245,1.155,0.001,0.015
5,1,40.0,32,0.005,0.337,1.031,0.0,0.011
5,1,40.0,32,0.001,0.758,1.044,0.0,0.007
5,1,40.0,32,0.0005,1.649,1.091,0.001,0.007
5,1,40.0,32,0.0001,1.676,1.092,0.001,0.007
5,1,40.0,32,1e-05,1.695,1.092,0.001,0.007
5,1,40.0,64,0.01,0.337,1.031,0.0,0.011
5,1,40.0,64,0.005,0.158,1.011,0.0,0.009
5,1,40.0,64,0.001,1.499,1.083,0.001,0.007
5,1,40.0,64,0.0005,1.491,1.081,0.001,0.007
5,1,40.0,64,0.0001,1.588,1.088,0.001,0.007
5,1,40.0,64,1e-05,1.58,1.086,0.001,0.007
5,1,40.0,128,0.01,1.031,1.127,0.001,0.015
5,1,40.0,128,0.005,1.031,1.127,0.001,0.015
5,1,40.0,128,0.001,1.413,1.099,0.001,0.009
5,1,40.0,128,0.0005,1.307,1.114,0.001,0.011
5,1,40.0,128,0.0001,1.61,1.088,0.001,0.007
6,1,0.001,32,0.01,1.655,1.092,0.001,0.007
5,1,40.0,128,1e-05,1.681,1.09,0.001,0.007
6,1,0.001,32,0.005,1.797,1.098,0.001,0.007
6,1,0.001,32,0.001,1.847,1.104,0.001,0.007
6,1,0.001,32,0.0005,1.83,1.102,0.001,0.007
6,1,0.001,32,0.0001,1.815,1.101,0.001,0.007
6,1,0.001,32,1e-05,1.783,1.097,0.001,0.007
6,1,0.001,64,0.01,1.728,1.092,0.001,0.007
6,1,0.001,64,0.005,1.572,1.084,0.001,0.007
6,1,0.001,64,0.001,1.47,1.076,0.001,0.006
6,1,0.001,64,0.0005,1.513,1.079,0.001,0.006
6,1,0.001,64,0.0001,1.556,1.081,0.001,0.006
6,1,0.001,64,1e-05,1.567,1.081,0.001,0.006
6,1,0.001,128,0.01,1.726,1.092,0.001,0.007
6,1,0.001,128,0.005,1.716,1.092,0.001,0.007
6,1,0.001,128,0.001,1.469,1.075,0.001,0.006
6,1,0.001,128,0.0005,1.6,1.083,0.001,0.006
6,1,0.001,128,0.0001,1.61,1.084,0.001,0.006
6,1,0.001,128,1e-05,1.645,1.086,0.001,0.006
6,1,0.01,32,0.01,1.584,1.088,0.001,0.007
6,1,0.01,32,0.005,1.842,1.102,0.001,0.007
6,1,0.01,32,0.001,1.84,1.103,0.001,0.007
6,1,0.01,32,0.0005,1.831,1.102,0.001,0.007
6,1,0.01,32,0.0001,1.818,1.101,0.001,0.007
6,1,0.01,32,1e-05,1.784,1.097,0.001,0.007
6,1,0.01,64,0.01,1.741,1.093,0.001,0.007
6,1,0.01,64,0.005,1.817,1.107,0.001,0.007
6,1,0.01,64,0.001,1.492,1.077,0.001,0.006
6,1,0.01,64,0.0005,1.512,1.079,0.001,0.006
6,1,0.01,64,0.0001,1.556,1.081,0.001,0.006
6,1,0.01,64,1e-05,1.565,1.081,0.001,0.006
6,1,0.01,128,0.01,1.71,1.091,0.001,0.007
6,1,0.01,128,0.005,1.718,1.092,0.001,0.007
6,1,0.01,128,0.001,1.479,1.076,0.001,0.006
6,1,0.01,128,0.0005,1.611,1.084,0.001,0.006
6,1,0.01,128,0.0001,1.609,1.084,0.001,0.006
6,1,0.01,128,1e-05,1.644,1.086,0.001,0.006
6,1,0.1,32,0.01,1.834,1.103,0.001,0.007
6,1,0.1,32,0.001,1.837,1.103,0.001,0.007
6,1,0.1,32,0.005,1.854,1.107,0.001,0.007
6,1,0.1,32,0.0005,1.83,1.102,0.001,0.007
6,1,0.1,32,0.0001,1.817,1.101,0.001,0.007
6,1,0.1,32,1e-05,1.791,1.097,0.001,0.007
6,1,0.1,64,0.01,1.363,1.138,0.001,0.012
6,1,0.1,64,0.005,1.437,1.075,0.001,0.006
6,1,0.1,64,0.001,1.515,1.079,0.001,0.006
6,1,0.1,64,0.0005,1.522,1.079,0.001,0.006
6,1,0.1,64,0.0001,1.551,1.081,0.001,0.006
6,1,0.1,64,1e-05,1.563,1.081,0.001,0.006
6,1,0.1,128,0.01,1.722,1.092,0.001,0.007
6,1,0.1,128,0.005,1.058,1.066,0.001,0.008
6,1,0.1,128,0.001,1.604,1.083,0.001,0.006
6,1,0.1,128,0.0005,1.644,1.086,0.001,0.006
6,1,0.1,128,0.0001,1.623,1.085,0.001,0.006
6,1,0.1,128,1e-05,1.638,1.086,0.001,0.006
6,1,0.5,32,0.01,1.789,1.102,0.001,0.007
6,1,0.5,32,0.005,1.864,1.106,0.001,0.007
6,1,0.5,32,0.001,1.836,1.103,0.001,0.007
6,1,0.5,32,0.0005,1.833,1.102,0.001,0.007
6,1,0.5,32,0.0001,1.814,1.101,0.001,0.007
6,1,0.5,32,1e-05,1.818,1.1,0.001,0.007
6,1,0.5,64,0.01,1.195,1.062,0.0,0.006
6,1,0.5,64,0.005,1.073,1.057,0.0,0.007
6,1,0.5,64,0.001,1.549,1.081,0.001,0.006
6,1,0.5,64,0.0005,1.538,1.08,0.001,0.006
6,1,0.5,64,0.0001,1.559,1.081,0.001,0.006
6,1,0.5,64,1e-05,1.55,1.08,0.001,0.006
6,1,0.5,128,0.01,1.738,1.116,0.001,0.008
6,1,0.5,128,0.005,1.621,1.087,0.001,0.007
6,1,0.5,128,0.001,1.633,1.085,0.001,0.006
6,1,0.5,128,0.0005,1.666,1.087,0.001,0.006
6,1,0.5,128,0.0001,1.63,1.085,0.001,0.006
6,1,0.5,128,1e-05,1.616,1.084,0.001,0.006
6,1,1.0,32,0.01,1.785,1.104,0.001,0.007
6,1,1.0,32,0.005,1.834,1.103,0.001,0.007
6,1,1.0,32,0.001,1.842,1.104,0.001,0.007
6,1,1.0,32,0.0005,1.836,1.103,0.001,0.007
6,1,1.0,32,0.0001,1.814,1.101,0.001,0.007
6,1,1.0,32,1e-05,1.837,1.103,0.001,0.007
6,1,1.0,64,0.01,0.754,1.05,0.0,0.008
6,1,1.0,64,0.005,1.305,1.07,0.001,0.007
6,1,1.0,64,0.001,1.51,1.078,0.001,0.006
6,1,1.0,64,0.0005,1.555,1.081,0.001,0.006
6,1,1.0,64,0.0001,1.567,1.081,0.001,0.006
6,1,1.0,64,1e-05,1.533,1.079,0.001,0.006
6,1,1.0,128,0.01,1.489,1.134,0.001,0.011
6,1,1.0,128,0.005,1.749,1.097,0.001,0.007
6,1,1.0,128,0.001,1.631,1.085,0.001,0.006
6,1,1.0,128,0.0005,1.652,1.087,0.001,0.006
6,1,1.0,128,0.0001,1.602,1.083,0.001,0.006
6,1,1.0,128,1e-05,1.608,1.084,0.001,0.006
6,1,2.0,32,0.01,1.939,1.117,0.001,0.007
6,1,2.0,32,0.005,1.799,1.098,0.001,0.007
6,1,2.0,32,0.001,1.831,1.102,0.001,0.007
6,1,2.0,32,0.0005,1.839,1.103,0.001,0.007
6,1,2.0,32,0.0001,1.832,1.102,0.001,0.007
6,1,2.0,32,1e-05,1.837,1.103,0.001,0.007
6,1,2.0,64,0.01,0.842,1.056,0.0,0.008
6,1,2.0,64,0.005,1.816,1.105,0.001,0.007
6,1,2.0,64,0.001,1.527,1.079,0.001,0.006
6,1,2.0,64,0.0005,1.558,1.081,0.001,0.006
6,1,2.0,64,0.0001,1.569,1.082,0.001,0.006
6,1,2.0,64,1e-05,1.531,1.079,0.001,0.006
6,1,2.0,128,0.005,1.435,1.092,0.001,0.008
6,1,2.0,128,0.01,1.743,1.134,0.001,0.009
6,1,2.0,128,0.001,1.532,1.079,0.001,0.006
6,1,2.0,128,0.0005,1.691,1.089,0.001,0.006
6,1,2.0,128,0.0001,1.642,1.086,0.001,0.006
6,1,2.0,128,1e-05,1.615,1.084,0.001,0.006
6,1,5.0,32,0.01,1.463,1.131,0.001,0.011
6,1,5.0,32,0.005,1.612,1.123,0.001,0.009
6,1,5.0,32,0.001,1.84,1.104,0.001,0.007
6,1,5.0,32,0.0005,1.837,1.103,0.001,0.007
6,1,5.0,32,0.0001,1.832,1.102,0.001,0.007
6,1,5.0,32,1e-05,1.838,1.103,0.001,0.007
6,1,5.0,64,0.01,1.07,1.12,0.001,0.014
6,1,5.0,64,0.005,1.266,1.086,0.001,0.008
6,1,5.0,64,0.001,1.569,1.082,0.001,0.006
6,1,5.0,64,0.0001,1.57,1.082,0.001,0.006
6,1,5.0,64,0.0005,1.615,1.085,0.001,0.006
6,1,5.0,64,1e-05,1.534,1.079,0.001,0.006
6,1,5.0,128,0.01,0.562,1.033,0.0,0.007
6,1,5.0,128,0.005,0.776,1.047,0.0,0.007
6,1,5.0,128,0.001,1.824,1.101,0.001,0.007
6,1,5.0,128,0.0005,1.716,1.092,0.001,0.007
6,1,5.0,128,0.0001,1.662,1.087,0.001,0.006
6,1,5.0,128,1e-05,1.616,1.084,0.001,0.006
6,1,10.0,32,0.01,1.579,1.12,0.001,0.009
6,1,10.0,32,0.005,1.46,1.125,0.001,0.01
6,1,10.0,32,0.001,1.91,1.113,0.001,0.007
6,1,10.0,32,0.0005,1.843,1.106,0.001,0.007
6,1,10.0,32,0.0001,1.843,1.103,0.001,0.007
6,1,10.0,32,1e-05,1.839,1.103,0.001,0.007
6,1,10.0,64,0.01,0.159,1.011,0.0,0.009
6,1,10.0,64,0.005,0.466,1.035,0.0,0.009
6,1,10.0,64,0.001,0.95,1.052,0.0,0.007
6,1,10.0,64,0.0005,1.593,1.084,0.001,0.006
6,1,10.0,64,0.0001,1.543,1.08,0.001,0.006
6,1,10.0,64,1e-05,1.545,1.08,0.001,0.006
6,1,10.0,128,0.01,1.363,1.138,0.001,0.012
6,1,10.0,128,0.005,1.206,1.111,0.001,0.011
6,1,10.0,128,0.001,1.505,1.086,0.001,0.007
6,1,10.0,128,0.0005,1.718,1.091,0.001,0.006
6,1,10.0,128,0.0001,1.664,1.088,0.001,0.006
6,1,10.0,128,1e-05,1.605,1.084,0.001,0.006
6,1,20.0,32,0.01,1.676,1.142,0.001,0.01
6,1,20.0,32,0.005,1.288,1.152,0.001,0.014
6,1,20.0,32,0.001,1.891,1.109,0.001,0.007
6,1,20.0,32,0.0005,1.854,1.106,0.001,0.007
6,1,20.0,32,0.0001,1.834,1.102,0.001,0.007
6,1,20.0,32,1e-05,1.839,1.103,0.001,0.007
6,1,20.0,64,0.01,1.031,1.127,0.001,0.015
6,1,20.0,64,0.005,0.158,1.011,0.0,0.009
6,1,20.0,64,0.001,1.212,1.063,0.0,0.006
6,1,20.0,64,0.0005,1.536,1.079,0.001,0.006
6,1,20.0,64,0.0001,1.567,1.082,0.001,0.006
6,1,20.0,64,1e-05,1.541,1.08,0.001,0.006
6,1,20.0,128,0.01,1.031,1.127,0.001,0.015
6,1,20.0,128,0.005,1.385,1.137,0.001,0.012
6,1,20.0,128,0.001,0.83,1.048,0.0,0.007
6,1,20.0,128,0.0005,1.874,1.11,0.001,0.007
6,1,20.0,128,0.0001,1.702,1.09,0.001,0.006
6,1,20.0,128,1e-05,1.614,1.084,0.001,0.006
6,1,40.0,32,0.01,1.363,1.138,0.001,0.012
6,1,40.0,32,0.005,1.595,1.124,0.001,0.009
6,1,40.0,32,0.001,1.565,1.093,0.001,0.007
6,1,40.0,32,0.0005,1.889,1.114,0.001,0.007
6,1,40.0,32,0.0001,1.848,1.104,0.001,0.007
6,1,40.0,32,1e-05,1.838,1.103,0.001,0.007
6,1,40.0,64,0.01,0.337,1.031,0.0,0.011
6,1,40.0,64,0.005,1.245,1.155,0.001,0.015
6,1,40.0,64,0.001,1.07,1.059,0.0,0.007
6,1,40.0,64,0.0005,1.202,1.063,0.0,0.006
6,1,40.0,64,0.0001,1.499,1.078,0.001,0.006
6,1,40.0,64,1e-05,1.539,1.08,0.001,0.006
6,1,40.0,128,0.01,0.337,1.031,0.0,0.011
6,1,40.0,128,0.005,1.245,1.155,0.001,0.015
6,1,40.0,128,0.001,1.399,1.098,0.001,0.009
6,1,40.0,128,0.0005,1.687,1.091,0.001,0.007
6,1,40.0,128,0.0001,1.654,1.087,0.001,0.006
6,1,40.0,128,1e-05,1.614,1.084,0.001,0.006
7,1,0.001,32,0.01,1.76,1.095,0.001,0.007
7,1,0.001,32,0.005,1.748,1.097,0.001,0.007
7,1,0.001,32,0.001,1.767,1.095,0.001,0.007
7,1,0.001,32,0.0005,1.774,1.096,0.001,0.007
7,1,0.001,32,0.0001,1.801,1.098,0.001,0.007
7,1,0.001,32,1e-05,1.782,1.097,0.001,0.007
7,1,0.001,64,0.01,1.358,1.071,0.001,0.006
7,1,0.001,64,0.005,1.642,1.087,0.001,0.006
7,1,0.001,64,0.001,1.722,1.092,0.001,0.007
7,1,0.001,64,0.0005,1.723,1.092,0.001,0.007
7,1,0.001,64,0.0001,1.723,1.093,0.001,0.007
7,1,0.001,64,1e-05,1.705,1.091,0.001,0.007
7,1,0.001,128,0.01,1.749,1.094,0.001,0.007
7,1,0.001,128,0.005,1.742,1.093,0.001,0.007
7,1,0.001,128,0.001,1.664,1.091,0.001,0.007
7,1,0.001,128,0.0005,1.7,1.093,0.001,0.007
7,1,0.001,128,0.0001,1.761,1.096,0.001,0.007
7,1,0.001,128,1e-05,1.734,1.093,0.001,0.007
7,1,0.01,32,0.01,1.758,1.095,0.001,0.007
7,1,0.01,32,0.005,1.755,1.1,0.001,0.007
7,1,0.01,32,0.001,1.741,1.093,0.001,0.007
7,1,0.01,32,0.0005,1.774,1.096,0.001,0.007
7,1,0.01,32,0.0001,1.801,1.098,0.001,0.007
7,1,0.01,32,1e-05,1.782,1.097,0.001,0.007
7,1,0.01,64,0.01,1.377,1.074,0.001,0.007
7,1,0.01,64,0.005,1.562,1.083,0.001,0.007
7,1,0.01,64,0.001,1.719,1.092,0.001,0.007
7,1,0.01,64,0.0001,1.721,1.093,0.001,0.007
7,1,0.01,64,0.0005,1.729,1.093,0.001,0.007
7,1,0.01,64,1e-05,1.705,1.091,0.001,0.007
7,1,0.01,128,0.01,1.747,1.094,0.001,0.007
7,1,0.01,128,0.001,1.681,1.092,0.001,0.007
7,1,0.01,128,0.005,1.74,1.093,0.001,0.007
7,1,0.01,128,0.0005,1.654,1.09,0.001,0.007
7,1,0.01,128,0.0001,1.752,1.095,0.001,0.007
7,1,0.01,128,1e-05,1.734,1.093,0.001,0.007
7,1,0.1,32,0.01,1.679,1.089,0.001,0.006
7,1,0.1,32,0.005,1.747,1.098,0.001,0.007
7,1,0.1,32,0.001,1.774,1.096,0.001,0.007
7,1,0.1,32,0.0005,1.748,1.094,0.001,0.007
7,1,0.1,32,0.0001,1.797,1.098,0.001,0.007
7,1,0.1,32,1e-05,1.785,1.097,0.001,0.007
7,1,0.1,64,0.01,1.695,1.089,0.001,0.006
7,1,0.1,64,0.005,1.721,1.094,0.001,0.007
7,1,0.1,64,0.001,1.738,1.093,0.001,0.007
7,1,0.1,64,0.0005,1.731,1.093,0.001,0.007
7,1,0.1,64,0.0001,1.722,1.093,0.001,0.007
7,1,0.1,64,1e-05,1.706,1.091,0.001,0.007
7,1,0.1,128,0.01,1.511,1.092,0.001,0.007
7,1,0.1,128,0.005,1.746,1.093,0.001,0.007
7,1,0.1,128,0.001,1.699,1.094,0.001,0.007
7,1,0.1,128,0.0005,1.729,1.093,0.001,0.007
7,1,0.1,128,0.0001,1.754,1.095,0.001,0.007
7,1,0.5,32,0.01,1.796,1.105,0.001,0.007
7,1,0.1,128,1e-05,1.735,1.093,0.001,0.007
7,1,0.5,32,0.005,1.815,1.103,0.001,0.007
7,1,0.5,32,0.001,1.813,1.1,0.001,0.007
7,1,0.5,32,0.0005,1.805,1.099,0.001,0.007
7,1,0.5,32,0.0001,1.772,1.096,0.001,0.007
7,1,0.5,32,1e-05,1.795,1.098,0.001,0.007
7,1,0.5,64,0.01,1.667,1.094,0.001,0.007
7,1,0.5,64,0.005,1.738,1.094,0.001,0.007
7,1,0.5,64,0.001,1.731,1.094,0.001,0.007
7,1,0.5,64,0.0005,1.733,1.093,0.001,0.007
7,1,0.5,64,0.0001,1.722,1.092,0.001,0.007
7,1,0.5,64,1e-05,1.705,1.091,0.001,0.007
7,1,0.5,128,0.01,1.855,1.127,0.001,0.008
7,1,0.5,128,0.005,1.71,1.092,0.001,0.007
7,1,0.5,128,0.001,1.713,1.093,0.001,0.007
7,1,0.5,128,0.0005,1.758,1.095,0.001,0.007
7,1,0.5,128,0.0001,1.754,1.095,0.001,0.007
7,1,0.5,128,1e-05,1.735,1.093,0.001,0.007
7,1,1.0,32,0.01,1.567,1.106,0.001,0.008
7,1,1.0,32,0.005,1.713,1.093,0.001,0.007
7,1,1.0,32,0.001,1.814,1.1,0.001,0.007
7,1,1.0,32,0.0005,1.789,1.097,0.001,0.007
7,1,1.0,32,0.0001,1.782,1.097,0.001,0.007
7,1,1.0,32,1e-05,1.803,1.099,0.001,0.007
7,1,1.0,64,0.01,0.337,1.031,0.0,0.011
7,1,1.0,64,0.005,1.535,1.081,0.001,0.006
7,1,1.0,64,0.0005,1.745,1.095,0.001,0.007
7,1,1.0,64,0.001,1.731,1.094,0.001,0.007
7,1,1.0,64,1e-05,1.706,1.091,0.001,0.007
7,1,1.0,64,0.0001,1.714,1.092,0.001,0.007
7,1,1.0,128,0.01,1.382,1.135,0.001,0.012
7,1,1.0,128,0.005,1.685,1.109,0.001,0.008
7,1,1.0,128,0.001,1.245,1.155,0.001,0.015
7,1,1.0,128,0.0005,1.781,1.098,0.001,0.007
7,1,1.0,128,0.0001,1.761,1.095,0.001,0.007
7,1,1.0,128,1e-05,1.737,1.093,0.001,0.007
7,1,2.0,32,0.01,1.259,1.154,0.001,0.015
7,1,2.0,32,0.005,1.756,1.109,0.001,0.008
7,1,2.0,32,0.001,1.812,1.1,0.001,0.007
7,1,2.0,32,0.0005,1.806,1.099,0.001,0.007
7,1,2.0,32,0.0001,1.775,1.096,0.001,0.007
7,1,2.0,32,1e-05,1.803,1.099,0.001,0.007
7,1,2.0,64,0.01,1.214,1.075,0.001,0.008
