seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
0,1,40.0,64,0.01,1.584,1.09,0.001,0.007
0,1,40.0,64,0.005,1.578,1.092,0.001,0.007
0,1,40.0,64,0.001,1.694,1.09,0.001,0.006
0,1,40.0,64,0.0001,1.708,1.091,0.001,0.007
0,1,40.0,64,1e-05,1.721,1.092,0.001,0.007
0,1,40.0,128,0.01,1.653,1.1,0.001,0.007
0,1,40.0,128,0.005,1.395,1.087,0.001,0.008
0,1,40.0,128,0.001,1.728,1.092,0.001,0.007
0,1,40.0,128,0.0001,1.731,1.092,0.001,0.007
0,1,40.0,128,1e-05,1.727,1.092,0.001,0.007
1,1,0.001,32,0.01,5.29,1.505,0.004,0.012
1,1,0.001,32,0.005,2.067,1.155,0.001,0.009
1,1,0.001,32,0.0001,2.695,1.291,0.002,0.013
1,1,0.001,32,0.001,5.262,1.505,0.004,0.012
1,1,0.001,32,1e-05,1.705,1.091,0.001,0.007
1,1,0.001,64,0.01,3.329,1.335,0.003,0.012
1,1,0.001,64,0.005,3.958,1.404,0.003,0.012
1,1,0.001,64,0.001,6.207,1.573,0.004,0.011
1,1,0.001,64,0.0001,5.177,1.493,0.004,0.012
1,1,0.001,64,1e-05,1.733,1.095,0.001,0.007
1,1,0.001,128,0.01,6.081,1.567,0.004,0.011
1,1,0.001,128,0.005,1.899,1.116,0.001,0.007
1,1,0.001,128,0.001,4.814,1.472,0.004,0.012
1,1,0.001,128,0.0001,4.169,1.415,0.003,0.012
1,1,0.001,128,1e-05,1.726,1.104,0.001,0.007
1,1,0.01,32,0.01,0.978,1.102,0.001,0.013
1,1,0.01,32,0.005,1.426,1.111,0.001,0.009
1,1,0.01,32,0.001,6.326,1.584,0.004,0.011
1,1,0.01,32,0.0001,2.713,1.293,0.002,0.013
1,1,0.01,32,1e-05,1.705,1.091,0.001,0.007
1,1,0.01,64,0.01,3.963,1.407,0.003,0.013
1,1,0.01,64,0.005,2.807,1.306,0.002,0.013
1,1,0.01,64,0.001,6.354,1.586,0.005,0.011
1,1,0.01,64,0.0001,5.626,1.526,0.004,0.011
1,1,0.01,64,1e-05,1.733,1.095,0.001,0.007
