combo_id,window_size,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,kf_mode,dyn_use_sim,kf_q,kf_r,evaluate_best_on_test,seed,best_val_sharpe,best_val_sharpe_epoch,best_policy_path,used_best_policy,used_policy_epoch,used_policy_path,test_sharpe,test_total_return,test_mean_return,test_std_return,min_return
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,9,1.935018539428711,705,grid_search_results/policies/policy_combo1_seed9.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed9.pt,1.218768835067749,1.1596970558166504,0.0005085894954390824,0.0066243866458535194,-0.062480032444000244
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,10,2.103485584259033,1560,grid_search_results/policies/policy_combo1_seed10.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed10.pt,1.2720457315444946,1.1760493516921997,0.0005606667837128043,0.006996836978942156,-0.06586939096450806
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,11,2.085942506790161,1255,grid_search_results/policies/policy_combo1_seed11.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed11.pt,1.4097830057144165,1.1872444152832031,0.0005963199073448777,0.006714700721204281,-0.06541574001312256
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,12,1.9496519565582275,990,grid_search_results/policies/policy_combo1_seed12.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed12.pt,1.5237388610839844,1.1951689720153809,0.0006215571775101125,0.006475453265011311,-0.06120806932449341
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,13,1.9678817987442017,1410,grid_search_results/policies/policy_combo1_seed13.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed13.pt,1.0828258991241455,1.1418038606643677,0.0004516048065852374,0.006620632950216532,-0.0592418909072876
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,14,1.9816769361495972,1035,grid_search_results/policies/policy_combo1_seed14.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed14.pt,1.2211105823516846,1.1522603034973145,0.00048490538029000163,0.006303788162767887,-0.071871817111969
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,16,2.1816771030426025,1420,grid_search_results/policies/policy_combo1_seed16.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed16.pt,1.7120254039764404,1.2280653715133667,0.0007263229344971478,0.0067347148433327675,-0.05888724327087402
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,17,1.9332045316696167,1380,grid_search_results/policies/policy_combo1_seed17.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed17.pt,1.3629661798477173,1.1804958581924438,0.0005748275434598327,0.006695023737847805,-0.06317073106765747
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,15,1.9670097827911377,2920,grid_search_results/policies/policy_combo1_seed15.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed15.pt,1.4920177459716797,1.195822834968567,0.0006236395565792918,0.006635280791670084,-0.06070369482040405
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,18,1.892103672027588,965,grid_search_results/policies/policy_combo1_seed18.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed18.pt,0.8040347695350647,1.1104893684387207,0.00035187695175409317,0.006947293411940336,-0.0603259801864624
